simulation,infection_day,contact_fraction,symptomatic_fraction,screening_fraction,undetected_fraction
sim_31,40,0.4276018099547511,0.01809954751131222,0.3936651583710407,0.16063348416289594
sim_31,41,0.3685446009389671,0.03990610328638498,0.3732394366197183,0.21830985915492956
sim_31,42,0.40045766590389015,0.020594965675057208,0.36613272311212813,0.2128146453089245
sim_31,43,0.3977272727272727,0.038636363636363635,0.31363636363636366,0.25
sim_31,44,0.432967032967033,0.03296703296703297,0.37362637362637363,0.16043956043956045
sim_31,45,0.4274193548387097,0.03024193548387097,0.3407258064516129,0.20161290322580644
sim_31,46,0.4133611691022965,0.031315240083507306,0.33820459290187893,0.21711899791231734
sim_31,47,0.40857787810383744,0.040632054176072234,0.35665914221218964,0.19413092550790068
sim_31,48,0.39553752535496955,0.036511156186612576,0.40365111561866124,0.1643002028397566
sim_31,49,0.40828402366863903,0.03747534516765286,0.378698224852071,0.1755424063116371
sim_31,50,0.3762993762993763,0.04573804573804574,0.35550935550935553,0.22245322245322247
sim_31,51,0.37044534412955465,0.022267206477732792,0.39878542510121456,0.20850202429149797
sim_31,52,0.3742802303262956,0.028790786948176585,0.3742802303262956,0.22264875239923224
sim_31,53,0.3784313725490196,0.03529411764705882,0.37058823529411766,0.21568627450980393
sim_31,54,0.3987730061349693,0.03067484662576687,0.35173824130879344,0.21881390593047034
sim_31,55,0.3870967741935484,0.04743833017077799,0.3757115749525617,0.18975332068311196
sim_31,56,0.3657142857142857,0.03428571428571429,0.38476190476190475,0.21523809523809523
sim_31,57,0.3778966131907308,0.0374331550802139,0.35472370766488415,0.22994652406417113
sim_31,58,0.39201451905626133,0.02722323049001815,0.35934664246823955,0.22141560798548093
sim_31,59,0.38278388278388276,0.02564102564102564,0.3663003663003663,0.22527472527472528
sim_31,60,0.36577181208053694,0.03355704697986577,0.38422818791946306,0.21644295302013422
sim_31,61,0.37948717948717947,0.02905982905982906,0.39145299145299145,0.2
sim_31,62,0.3827751196172249,0.044657097288676235,0.3620414673046252,0.21052631578947367
sim_31,63,0.38338192419825073,0.033527696793002916,0.37026239067055394,0.21282798833819241
sim_31,64,0.3984251968503937,0.03464566929133858,0.3669291338582677,0.2
sim_31,65,0.3724340175953079,0.024926686217008796,0.37976539589442815,0.22287390029325513
sim_32,21,0.3773148148148148,0.03935185185185185,0.38425925925925924,0.19907407407407407
sim_32,22,0.43636363636363634,0.04090909090909091,0.33636363636363636,0.18636363636363637
sim_32,23,0.41504854368932037,0.02669902912621359,0.3567961165048544,0.20145631067961164
sim_32,24,0.43781094527363185,0.03731343283582089,0.3358208955223881,0.1890547263681592
sim_32,25,0.39775280898876403,0.033707865168539325,0.35280898876404493,0.2157303370786517
sim_32,26,0.4657210401891253,0.028368794326241134,0.3404255319148936,0.16548463356973994
sim_32,27,0.4335511982570806,0.02178649237472767,0.355119825708061,0.1895424836601307
sim_32,28,0.42105263157894735,0.04805491990846682,0.36613272311212813,0.16475972540045766
sim_32,29,0.39198218262806234,0.0378619153674833,0.3585746102449889,0.21158129175946547
sim_32,30,0.4078091106290672,0.0368763557483731,0.3579175704989154,0.19739696312364424
sim_32,31,0.37028824833702884,0.04212860310421286,0.4124168514412417,0.17516629711751663
sim_32,32,0.4335378323108384,0.028629856850715747,0.35173824130879344,0.18609406952965235
sim_32,33,0.406,0.036,0.338,0.22
sim_32,34,0.35306122448979593,0.04285714285714286,0.39387755102040817,0.21020408163265306
sim_32,35,0.3879668049792531,0.026970954356846474,0.37344398340248963,0.21161825726141079
sim_32,36,0.3853564547206166,0.04238921001926782,0.3737957610789981,0.19845857418111754
sim_32,37,0.43824701195219123,0.027888446215139442,0.34860557768924305,0.1852589641434263
sim_32,38,0.42063492063492064,0.03571428571428571,0.3373015873015873,0.20634920634920634
sim_32,39,0.416044776119403,0.03171641791044776,0.34328358208955223,0.208955223880597
sim_32,40,0.42277992277992277,0.032818532818532815,0.3166023166023166,0.2277992277992278
sim_32,41,0.424190800681431,0.04088586030664395,0.313458262350937,0.22146507666098808
sim_32,42,0.3877551020408163,0.04251700680272109,0.36904761904761907,0.20068027210884354
sim_32,43,0.3875685557586837,0.04570383912248629,0.3473491773308958,0.21937842778793418
sim_32,44,0.3626943005181347,0.05181347150259067,0.3920552677029361,0.19343696027633853
sim_32,45,0.41788617886178864,0.04065040650406504,0.33170731707317075,0.2097560975609756
sim_32,46,0.36084142394822005,0.030744336569579287,0.4045307443365696,0.20388349514563106
sim_32,47,0.3816793893129771,0.03358778625954199,0.35572519083969467,0.22900763358778625
sim_32,48,0.34852941176470587,0.030882352941176472,0.3941176470588235,0.22647058823529412
sim_32,49,0.40033500837520936,0.03015075376884422,0.37185929648241206,0.19765494137353434
sim_32,50,0.3965785381026439,0.03576982892690513,0.36236391912908245,0.2052877138413686
sim_32,51,0.3678977272727273,0.03551136363636364,0.3849431818181818,0.21164772727272727
sim_32,52,0.3855755894590846,0.03467406380027739,0.36754507628294036,0.21220527045769763
sim_32,53,0.35097493036211697,0.04178272980501393,0.39136490250696376,0.21587743732590528
sim_32,54,0.35251798561151076,0.041726618705035974,0.3899280575539568,0.2158273381294964
sim_32,55,0.37464387464387466,0.02564102564102564,0.3789173789173789,0.2207977207977208
sim_32,56,0.37367021276595747,0.041223404255319146,0.36436170212765956,0.22074468085106383
sim_32,57,0.3383152173913043,0.04619565217391304,0.40353260869565216,0.21195652173913043
sim_32,58,0.353099730458221,0.03369272237196765,0.3908355795148248,0.2223719676549865
sim_32,59,0.35696517412935325,0.03855721393034826,0.40049751243781095,0.20398009950248755
sim_32,60,0.351010101010101,0.04419191919191919,0.37373737373737376,0.23106060606060605
sim_32,61,0.36471990464839094,0.04529201430274136,0.3730631704410012,0.2169249106078665
sim_32,62,0.37122128174123337,0.03990326481257558,0.39298669891172916,0.19588875453446192
sim_32,63,0.35985748218527314,0.030878859857482184,0.3978622327790974,0.21140142517814728
sim_32,64,0.3543123543123543,0.0337995337995338,0.3974358974358974,0.21445221445221446
sim_32,65,0.3833902161547213,0.03754266211604096,0.37656427758816835,0.2025028441410694
sim_33,21,0.4188034188034188,0.045584045584045586,0.35327635327635326,0.18233618233618235
sim_33,22,0.42359249329758714,0.024128686327077747,0.40214477211796246,0.15013404825737264
sim_33,23,0.4381188118811881,0.054455445544554455,0.35148514851485146,0.15594059405940594
sim_33,24,0.41114058355437666,0.03713527851458886,0.3660477453580902,0.1856763925729443
sim_33,25,0.432,0.048,0.33866666666666667,0.18133333333333335
sim_33,26,0.4640198511166253,0.02977667493796526,0.3002481389578164,0.20595533498759305
sim_33,27,0.39766081871345027,0.04093567251461988,0.38596491228070173,0.17543859649122806
sim_33,28,0.4332344213649852,0.03857566765578635,0.34421364985163205,0.18397626112759644
sim_33,29,0.42462311557788945,0.020100502512562814,0.35678391959798994,0.1984924623115578
sim_33,30,0.3567708333333333,0.03125,0.390625,0.22135416666666666
sim_33,31,0.4026315789473684,0.034210526315789476,0.3763157894736842,0.1868421052631579
sim_33,32,0.3785900783289817,0.02349869451697128,0.39425587467362927,0.20365535248041775
sim_33,33,0.41081081081081083,0.03513513513513514,0.33783783783783783,0.21621621621621623
sim_33,34,0.3870192307692308,0.03125,0.3870192307692308,0.19471153846153846
sim_33,35,0.42342342342342343,0.04279279279279279,0.36711711711711714,0.16666666666666666
sim_33,36,0.3735763097949886,0.04100227790432802,0.3712984054669704,0.214123006833713
sim_33,37,0.3743718592964824,0.04522613065326633,0.38190954773869346,0.1984924623115578
sim_33,38,0.3657957244655582,0.04513064133016627,0.4180522565320665,0.171021377672209
sim_33,39,0.4125560538116592,0.020179372197309416,0.36995515695067266,0.19730941704035873
sim_33,40,0.4129979035639413,0.04612159329140461,0.350104821802935,0.19077568134171907
sim_33,41,0.403470715835141,0.052060737527114966,0.38611713665943603,0.15835140997830802
sim_33,42,0.4074803149606299,0.027559055118110236,0.36220472440944884,0.20275590551181102
sim_33,43,0.40408163265306124,0.03877551020408163,0.3673469387755102,0.18979591836734694
sim_33,44,0.41904761904761906,0.024761904761904763,0.3638095238095238,0.19238095238095237
sim_33,45,0.3687258687258687,0.02895752895752896,0.4015444015444015,0.20077220077220076
sim_33,46,0.40636704119850187,0.0299625468164794,0.3595505617977528,0.20411985018726592
sim_33,47,0.36983471074380164,0.03305785123966942,0.390495867768595,0.2066115702479339
sim_33,48,0.41681574239713776,0.03577817531305903,0.3434704830053667,0.2039355992844365
sim_33,49,0.35738831615120276,0.04982817869415808,0.3917525773195876,0.20103092783505155
sim_33,50,0.3892733564013841,0.03806228373702422,0.35986159169550175,0.21280276816608998
sim_33,51,0.3951612903225806,0.035483870967741936,0.3725806451612903,0.1967741935483871
sim_33,52,0.3826955074875208,0.028286189683860232,0.3610648918469218,0.22795341098169716
sim_33,53,0.35130970724191063,0.03543913713405239,0.38058551617873654,0.23266563944530047
sim_33,54,0.3494363929146538,0.05152979066022544,0.4025764895330113,0.1964573268921095
sim_33,55,0.39937106918238996,0.03773584905660377,0.3789308176100629,0.18396226415094338
sim_33,56,0.37791601866251945,0.05287713841368585,0.36236391912908245,0.20684292379471228
sim_33,57,0.39655172413793105,0.031609195402298854,0.36063218390804597,0.21120689655172414
sim_33,58,0.37553956834532376,0.04460431654676259,0.3712230215827338,0.20863309352517986
sim_33,59,0.34620886981402005,0.03719599427753934,0.39914163090128757,0.21745350500715308
sim_33,60,0.38429172510518933,0.02664796633941094,0.3955119214586255,0.1935483870967742
sim_33,61,0.39831697054698456,0.03225806451612903,0.34782608695652173,0.22159887798036465
sim_33,62,0.36530880420499345,0.040735873850197106,0.3587385019710907,0.2352168199737188
sim_33,63,0.31841432225063937,0.03964194373401535,0.42071611253196933,0.22122762148337596
sim_33,64,0.36893203883495146,0.038834951456310676,0.36615811373092927,0.2260748959778086
sim_33,65,0.34591194968553457,0.026415094339622643,0.389937106918239,0.23773584905660378
sim_34,21,0.5027777777777778,0.03611111111111111,0.3,0.16111111111111112
sim_34,22,0.49066666666666664,0.029333333333333333,0.31733333333333336,0.16266666666666665
sim_34,23,0.4177215189873418,0.028481012658227847,0.37341772151898733,0.18037974683544303
sim_34,24,0.46567164179104475,0.029850746268656716,0.31343283582089554,0.191044776119403
sim_34,25,0.3787878787878788,0.04242424242424243,0.40606060606060607,0.17272727272727273
sim_34,26,0.44072948328267475,0.0182370820668693,0.3404255319148936,0.2006079027355623
sim_34,27,0.45794392523364486,0.04361370716510903,0.32398753894080995,0.17445482866043613
sim_34,28,0.42011834319526625,0.014792899408284023,0.363905325443787,0.20118343195266272
sim_34,29,0.44192634560906513,0.031161473087818695,0.29745042492917845,0.22946175637393768
sim_34,30,0.4161490683229814,0.037267080745341616,0.33229813664596275,0.21428571428571427
sim_34,31,0.3994413407821229,0.025139664804469275,0.39106145251396646,0.18435754189944134
sim_34,32,0.4131054131054131,0.03133903133903134,0.36752136752136755,0.18803418803418803
sim_34,33,0.4067796610169492,0.03389830508474576,0.3728813559322034,0.1864406779661017
sim_34,34,0.3979591836734694,0.03316326530612245,0.3826530612244898,0.18622448979591838
sim_34,35,0.4015957446808511,0.026595744680851064,0.3803191489361702,0.19148936170212766
sim_34,36,0.3983957219251337,0.0481283422459893,0.3502673796791444,0.20320855614973263
sim_34,37,0.39172749391727496,0.0413625304136253,0.36009732360097324,0.20681265206812652
sim_34,38,0.42053789731051344,0.04156479217603912,0.3545232273838631,0.18337408312958436
sim_34,39,0.41625615763546797,0.034482758620689655,0.3669950738916256,0.18226600985221675
sim_34,40,0.3958333333333333,0.032407407407407406,0.36574074074074076,0.20601851851851852
sim_34,41,0.46511627906976744,0.03488372093023256,0.3395348837209302,0.16046511627906976
sim_34,42,0.4233409610983982,0.034324942791762014,0.34096109839816935,0.20137299771167047
sim_34,43,0.3854389721627409,0.032119914346895075,0.3854389721627409,0.19700214132762311
sim_34,44,0.4334038054968288,0.02536997885835095,0.37420718816067655,0.16701902748414377
sim_34,45,0.4118942731277533,0.03303964757709251,0.3237885462555066,0.23127753303964757
sim_34,46,0.4095427435387674,0.02385685884691849,0.35785288270377735,0.20874751491053678
sim_34,47,0.39173228346456695,0.04921259842519685,0.36220472440944884,0.1968503937007874
sim_34,48,0.3657587548638132,0.038910505836575876,0.41050583657587547,0.18482490272373542
sim_34,49,0.3525305410122164,0.034904013961605584,0.3699825479930192,0.2425828970331588
sim_34,50,0.3922942206654991,0.03502626970227671,0.3415061295971979,0.23117338003502627
sim_34,51,0.34811165845648606,0.041050903119868636,0.36617405582922824,0.24466338259441708
sim_34,52,0.36048526863084923,0.03292894280762565,0.4038128249566724,0.2027729636048527
sim_34,53,0.35303265940902023,0.041990668740279936,0.37325038880248834,0.2317262830482115
sim_34,54,0.3541033434650456,0.03343465045592705,0.4012158054711246,0.21124620060790272
sim_34,55,0.3415765069551777,0.03245749613601236,0.3941267387944359,0.23183925811437403
sim_34,56,0.3298662704309064,0.02674591381872214,0.4294205052005943,0.2139673105497771
sim_34,57,0.35310344827586204,0.031724137931034485,0.37655172413793103,0.2386206896551724
sim_34,58,0.36146272855133615,0.03234880450070324,0.379746835443038,0.22644163150492264
sim_34,59,0.332421340629275,0.036935704514363885,0.39808481532147744,0.23255813953488372
sim_34,60,0.3281027104136947,0.029957203994293864,0.4008559201141227,0.24108416547788872
sim_34,61,0.34383561643835614,0.028767123287671233,0.3917808219178082,0.2356164383561644
sim_34,62,0.34782608695652173,0.03324808184143223,0.3989769820971867,0.21994884910485935
sim_34,63,0.30670103092783507,0.04381443298969072,0.40850515463917525,0.24097938144329897
sim_34,64,0.33249370277078083,0.042821158690176324,0.3904282115869018,0.23425692695214106
sim_34,65,0.35467980295566504,0.03571428571428571,0.4002463054187192,0.20935960591133004
sim_35,21,0.42586750788643535,0.031545741324921134,0.35962145110410093,0.1829652996845426
sim_35,22,0.3779264214046823,0.030100334448160536,0.3612040133779264,0.23076923076923078
sim_35,23,0.40384615384615385,0.016025641025641024,0.358974358974359,0.22115384615384615
sim_35,24,0.3821656050955414,0.054140127388535034,0.34076433121019106,0.2229299363057325
sim_35,25,0.40460526315789475,0.029605263157894735,0.3782894736842105,0.1875
sim_35,26,0.38652482269503546,0.03546099290780142,0.3723404255319149,0.20567375886524822
sim_35,27,0.36503067484662577,0.024539877300613498,0.3834355828220859,0.22699386503067484
sim_35,28,0.3684210526315789,0.015479876160990712,0.3653250773993808,0.25077399380804954
sim_35,29,0.39039039039039036,0.024024024024024024,0.36936936936936937,0.21621621621621623
sim_35,30,0.409375,0.0375,0.346875,0.20625
sim_35,31,0.4017094017094017,0.039886039886039885,0.35327635327635326,0.20512820512820512
sim_35,32,0.3585434173669468,0.03361344537815126,0.42857142857142855,0.1792717086834734
sim_35,33,0.4166666666666667,0.024193548387096774,0.3897849462365591,0.1693548387096774
sim_35,34,0.4146341463414634,0.03523035230352303,0.35772357723577236,0.19241192411924118
sim_35,35,0.4077669902912621,0.0412621359223301,0.33495145631067963,0.21601941747572814
sim_35,36,0.38847117794486213,0.02506265664160401,0.3634085213032581,0.22305764411027568
sim_35,37,0.3957845433255269,0.0351288056206089,0.3793911007025761,0.18969555035128804
sim_35,38,0.3419811320754717,0.030660377358490566,0.41509433962264153,0.21226415094339623
sim_35,39,0.37411764705882355,0.042352941176470586,0.39294117647058824,0.19058823529411764
sim_35,40,0.3825503355704698,0.020134228187919462,0.38031319910514544,0.21700223713646533
sim_35,41,0.37349397590361444,0.024096385542168676,0.38313253012048193,0.21927710843373494
sim_35,42,0.36666666666666664,0.03333333333333333,0.4119047619047619,0.1880952380952381
sim_35,43,0.40552016985138006,0.036093418259023353,0.34182590233545646,0.21656050955414013
sim_35,44,0.38493723849372385,0.029288702928870293,0.3786610878661088,0.20711297071129708
sim_35,45,0.4063157894736842,0.04421052631578947,0.35578947368421054,0.1936842105263158
sim_35,46,0.40824742268041236,0.03917525773195876,0.36082474226804123,0.19175257731958764
sim_35,47,0.38979591836734695,0.018367346938775512,0.373469387755102,0.21836734693877552
sim_35,48,0.3827956989247312,0.023655913978494623,0.42795698924731185,0.16559139784946236
sim_35,49,0.4042145593869732,0.022988505747126436,0.3505747126436782,0.2222222222222222
sim_35,50,0.3872255489021956,0.031936127744510975,0.3812375249500998,0.1996007984031936
sim_35,51,0.3657587548638132,0.038910505836575876,0.4027237354085603,0.1926070038910506
sim_35,52,0.36988847583643125,0.02973977695167286,0.40148698884758366,0.19888475836431227
sim_35,53,0.3533834586466165,0.039473684210526314,0.37781954887218044,0.22932330827067668
sim_35,54,0.37438423645320196,0.03284072249589491,0.4088669950738916,0.1839080459770115
sim_35,55,0.3931034482758621,0.034482758620689655,0.3620689655172414,0.2103448275862069
sim_35,56,0.3764705882352941,0.03697478991596639,0.3680672268907563,0.2184873949579832
sim_35,57,0.3926056338028169,0.03345070422535211,0.3503521126760563,0.22359154929577466
sim_35,58,0.38845553822152884,0.031201248049921998,0.39469578783151327,0.1856474258970359
sim_35,59,0.3448275862068966,0.03940886699507389,0.3842364532019704,0.2315270935960591
sim_35,60,0.3567921440261866,0.03600654664484452,0.3993453355155483,0.2078559738134206
sim_35,61,0.38449367088607594,0.022151898734177215,0.3560126582278481,0.23734177215189872
sim_35,62,0.34471544715447155,0.03739837398373984,0.4097560975609756,0.208130081300813
sim_35,63,0.35625,0.028125,0.403125,0.2125
sim_35,64,0.34846029173419774,0.04051863857374392,0.3679092382495948,0.24311183144246354
sim_35,65,0.3559322033898305,0.05084745762711865,0.3697996918335901,0.22342064714946072
sim_36,21,0.41333333333333333,0.02666666666666667,0.37066666666666664,0.18933333333333333
sim_36,22,0.5111111111111111,0.05185185185185185,0.2938271604938272,0.14320987654320988
sim_36,23,0.45905707196029777,0.01240694789081886,0.36476426799007444,0.16377171215880892
sim_36,24,0.45219638242894056,0.031007751937984496,0.29457364341085274,0.2222222222222222
sim_36,25,0.42597402597402595,0.04155844155844156,0.34025974025974026,0.19220779220779222
sim_36,26,0.41818181818181815,0.03896103896103896,0.32987012987012987,0.21298701298701297
sim_36,27,0.4076923076923077,0.03333333333333333,0.358974358974359,0.2
sim_36,28,0.3990498812351544,0.007125890736342043,0.41092636579572445,0.1828978622327791
sim_36,29,0.4264705882352941,0.041666666666666664,0.3602941176470588,0.1715686274509804
sim_36,30,0.3590308370044053,0.039647577092511016,0.3898678414096916,0.21145374449339208
sim_36,31,0.4072398190045249,0.029411764705882353,0.3506787330316742,0.21266968325791855
sim_36,32,0.38967136150234744,0.018779342723004695,0.3873239436619718,0.20422535211267606
sim_36,33,0.413135593220339,0.04025423728813559,0.3411016949152542,0.2055084745762712
sim_36,34,0.3729508196721312,0.030737704918032786,0.38934426229508196,0.2069672131147541
sim_36,35,0.3789237668161435,0.033632286995515695,0.4147982062780269,0.1726457399103139
sim_36,36,0.39400428265524623,0.042826552462526764,0.36616702355460384,0.19700214132762311
sim_36,37,0.4294234592445328,0.02982107355864811,0.3518886679920477,0.18886679920477137
sim_36,38,0.39101123595505616,0.02696629213483146,0.3797752808988764,0.20224719101123595
sim_36,39,0.37782340862423,0.03696098562628337,0.37782340862423,0.20739219712525667
sim_36,40,0.40286298568507156,0.03680981595092025,0.3660531697341513,0.19427402862985685
sim_36,41,0.4020408163265306,0.03469387755102041,0.3673469387755102,0.19591836734693877
sim_36,42,0.3299798792756539,0.03420523138832998,0.4124748490945674,0.22334004024144868
sim_36,43,0.38235294117647056,0.03860294117647059,0.3639705882352941,0.21507352941176472
sim_36,44,0.37714285714285717,0.03428571428571429,0.3904761904761905,0.1980952380952381
sim_36,45,0.398576512455516,0.03558718861209965,0.36476868327402134,0.20106761565836298
sim_36,46,0.391304347826087,0.028985507246376812,0.3786231884057971,0.20108695652173914
sim_36,47,0.39070567986230637,0.03442340791738382,0.3717728055077453,0.20309810671256454
sim_36,48,0.37037037037037035,0.03527336860670194,0.36860670194003525,0.2257495590828924
sim_36,49,0.3683360258481422,0.033925686591276254,0.36187399030694667,0.2358642972536349
sim_36,50,0.3839869281045752,0.04411764705882353,0.35947712418300654,0.21241830065359477
sim_36,51,0.3558282208588957,0.03834355828220859,0.39263803680981596,0.21319018404907975
sim_36,52,0.35714285714285715,0.0380952380952381,0.4111111111111111,0.19365079365079366
sim_36,53,0.3671875,0.0453125,0.384375,0.203125
sim_36,54,0.35352112676056335,0.036619718309859155,0.4056338028169014,0.20422535211267606
sim_36,55,0.393006993006993,0.03496503496503497,0.37902097902097903,0.193006993006993
sim_36,56,0.3779840848806366,0.03978779840848806,0.3912466843501326,0.1909814323607427
sim_36,57,0.39974293059125965,0.043701799485861184,0.38303341902313626,0.17352185089974292
sim_36,58,0.35443037974683544,0.03670886075949367,0.39746835443037976,0.21139240506329113
sim_36,59,0.3656441717791411,0.03067484662576687,0.40613496932515336,0.19754601226993865
sim_36,60,0.34777227722772275,0.03589108910891089,0.3997524752475248,0.21658415841584158
sim_36,61,0.38215859030837,0.03854625550660793,0.3590308370044053,0.22026431718061673
sim_36,62,0.3275862068965517,0.03556034482758621,0.4084051724137931,0.22844827586206898
sim_36,63,0.36483253588516745,0.03229665071770335,0.3923444976076555,0.21052631578947367
sim_36,64,0.3476044852191641,0.03873598369011213,0.3761467889908257,0.23751274209989806
sim_36,65,0.41648106904231624,0.025612472160356347,0.3596881959910913,0.19821826280623608
sim_37,21,0.39950372208436724,0.02977667493796526,0.38461538461538464,0.18610421836228289
sim_37,22,0.4239401496259352,0.03740648379052369,0.3690773067331671,0.16957605985037408
sim_37,23,0.45,0.030952380952380953,0.30714285714285716,0.2119047619047619
sim_37,24,0.45305164319248825,0.04225352112676056,0.3286384976525822,0.176056338028169
sim_37,25,0.43805309734513276,0.028761061946902654,0.33185840707964603,0.2013274336283186
sim_37,26,0.4385150812064965,0.04176334106728538,0.32018561484918795,0.19953596287703015
sim_37,27,0.4267990074441687,0.02977667493796526,0.37220843672456577,0.17121588089330025
sim_37,28,0.46396396396396394,0.02927927927927928,0.3333333333333333,0.17342342342342343
sim_37,29,0.40617577197149646,0.0166270783847981,0.33966745843230406,0.2375296912114014
sim_37,30,0.3938679245283019,0.04481132075471698,0.37028301886792453,0.19103773584905662
sim_37,31,0.4111111111111111,0.035555555555555556,0.3488888888888889,0.20444444444444446
sim_37,32,0.42916666666666664,0.03958333333333333,0.35625,0.175
sim_37,33,0.44776119402985076,0.02771855010660981,0.3347547974413646,0.18976545842217485
sim_37,34,0.43887775551102204,0.028056112224448898,0.3166332665330661,0.21643286573146292
sim_37,35,0.43155893536121676,0.03612167300380228,0.34980988593155893,0.18250950570342206
sim_37,36,0.39183673469387753,0.030612244897959183,0.39591836734693875,0.1816326530612245
sim_37,37,0.44871794871794873,0.0347985347985348,0.315018315018315,0.20146520146520147
sim_37,38,0.4247787610619469,0.02831858407079646,0.35752212389380533,0.18938053097345134
sim_37,39,0.43154246100519933,0.03466204506065858,0.3431542461005199,0.19064124783362218
sim_37,40,0.3970856102003643,0.018214936247723135,0.36247723132969034,0.2222222222222222
sim_37,41,0.3956953642384106,0.03145695364238411,0.39403973509933776,0.17880794701986755
sim_37,42,0.36013986013986016,0.04020979020979021,0.3916083916083916,0.20804195804195805
sim_37,43,0.3779264214046823,0.038461538461538464,0.40468227424749165,0.17892976588628762
sim_37,44,0.384012539184953,0.045454545454545456,0.38557993730407525,0.18495297805642633
sim_37,45,0.4028662420382166,0.054140127388535034,0.37101910828025475,0.17197452229299362
sim_37,46,0.3895705521472393,0.032208588957055216,0.36809815950920244,0.21012269938650308
sim_37,47,0.40667678300455234,0.024279210925644917,0.34597875569044007,0.22306525037936267
sim_37,48,0.38414634146341464,0.03048780487804878,0.35823170731707316,0.22713414634146342
sim_37,49,0.4247787610619469,0.029498525073746312,0.33480825958702065,0.21091445427728614
sim_37,50,0.35774647887323946,0.028169014084507043,0.3901408450704225,0.223943661971831
sim_37,51,0.40970350404312667,0.03369272237196765,0.3477088948787062,0.20889487870619947
sim_37,52,0.36726804123711343,0.03221649484536082,0.3853092783505155,0.21520618556701032
sim_37,53,0.4150453955901427,0.0324254215304799,0.35927367055771725,0.1932555123216602
sim_37,54,0.3583959899749373,0.02756892230576441,0.38596491228070173,0.22807017543859648
sim_37,55,0.3807740324594257,0.04744069912609238,0.35580524344569286,0.21598002496878901
sim_37,56,0.37797246558197745,0.03504380475594493,0.3854818523153942,0.20150187734668334
sim_37,57,0.37149817295980514,0.02679658952496955,0.39707673568818513,0.2046285018270402
sim_37,58,0.3563892145369285,0.029308323563892145,0.39155920281359907,0.2227432590855803
sim_37,59,0.36866902237926974,0.03651354534746761,0.4098939929328622,0.18492343934040048
sim_37,60,0.38380281690140844,0.03169014084507042,0.3744131455399061,0.21009389671361503
sim_37,61,0.35195530726256985,0.049162011173184354,0.3687150837988827,0.23016759776536314
sim_37,62,0.35325506937033085,0.042689434364994665,0.3959445037353255,0.20811099252934898
sim_37,63,0.34800409416581374,0.042988741044012284,0.37256908904810643,0.23643807574206754
sim_37,64,0.32446264073694986,0.04708290685772774,0.38689866939611056,0.24155578300921188
sim_37,65,0.3420787083753784,0.03229061553985873,0.3955600403632694,0.23007063572149344
sim_38,21,0.4921875,0.036458333333333336,0.3307291666666667,0.140625
sim_38,22,0.5044843049327354,0.033632286995515695,0.3004484304932735,0.16143497757847533
sim_38,23,0.4911111111111111,0.017777777777777778,0.34,0.1511111111111111
sim_38,24,0.4409090909090909,0.03409090909090909,0.3659090909090909,0.1590909090909091
sim_38,25,0.4732824427480916,0.03307888040712468,0.3282442748091603,0.16539440203562342
sim_38,26,0.46788990825688076,0.011467889908256881,0.33256880733944955,0.18807339449541285
sim_38,27,0.4868995633187773,0.024017467248908297,0.33624454148471616,0.15283842794759825
sim_38,28,0.4641255605381166,0.03587443946188341,0.33856502242152464,0.16143497757847533
sim_38,29,0.43735763097949887,0.02733485193621868,0.36446469248291574,0.17084282460136674
sim_38,30,0.43388429752066116,0.04132231404958678,0.31611570247933884,0.20867768595041322
sim_38,31,0.4760820045558087,0.025056947608200455,0.29157175398633256,0.2072892938496583
sim_38,32,0.4785553047404063,0.029345372460496615,0.33182844243792325,0.16027088036117382
sim_38,33,0.41776937618147447,0.03780718336483932,0.34782608695652173,0.19659735349716445
sim_38,34,0.41379310344827586,0.036637931034482756,0.3642241379310345,0.1853448275862069
sim_38,35,0.3929889298892989,0.04059040590405904,0.36162361623616235,0.2047970479704797
sim_38,36,0.4444444444444444,0.044061302681992334,0.3486590038314176,0.16283524904214558
sim_38,37,0.4293286219081272,0.04063604240282685,0.35159010600706714,0.1784452296819788
sim_38,38,0.42995169082125606,0.02576489533011272,0.3719806763285024,0.1723027375201288
sim_38,39,0.4517857142857143,0.026785714285714284,0.3267857142857143,0.19464285714285715
sim_38,40,0.4152823920265781,0.044850498338870434,0.3504983388704319,0.1893687707641196
sim_38,41,0.41708542713567837,0.05527638190954774,0.3500837520938023,0.17755443886097153
sim_38,42,0.4676145339652449,0.045813586097946286,0.3333333333333333,0.15323854660347552
sim_38,43,0.4094488188976378,0.026771653543307086,0.3732283464566929,0.19055118110236222
sim_38,44,0.41818181818181815,0.03333333333333333,0.3696969696969697,0.1787878787878788
sim_38,45,0.4270676691729323,0.02406015037593985,0.3458646616541353,0.20300751879699247
sim_38,46,0.391705069124424,0.03533026113671275,0.3686635944700461,0.20430107526881722
sim_38,47,0.3993993993993994,0.03753753753753754,0.3783783783783784,0.18468468468468469
sim_38,48,0.4336158192090395,0.029661016949152543,0.3403954802259887,0.1963276836158192
sim_38,49,0.4005602240896359,0.047619047619047616,0.37675070028011204,0.17507002801120447
sim_38,50,0.4024556616643929,0.045020463847203276,0.37517053206002726,0.17735334242837653
sim_38,51,0.41643454038997213,0.03064066852367688,0.3412256267409471,0.2116991643454039
sim_38,52,0.3913612565445026,0.04450261780104712,0.3743455497382199,0.18979057591623036
